,Principal component 0,Principal component 1,Principal component 2,Principal component 3,Principal component 4,Principal component 5,Principal component 6,Principal component 7,Principal component 8,Principal component 9,Principal component 10,Principal component 11,Principal component 12,Principal component 13,Principal component 14,Principal component 15,Principal component 16,Principal component 17,Principal component 18,Principal component 19,Principal component 20,Principal component 21,Principal component 22,Principal component 23,Principal component 24,Principal component 25,Spectral Centroid Overall Standard Deviation,Spectral Rolloff Point Overall Standard Deviation,Spectral Flux Overall Standard Deviation,Compactness Overall Standard Deviation,Spectral Variability Overall Standard Deviation,Root Mean Square Overall Standard Deviation,Fraction Of Low Energy Windows Overall Standard Deviation,Zero Crossings Overall Standard Deviation,MFCC Overall Standard Deviation 1,MFCC Overall Standard Deviation 2,MFCC Overall Standard Deviation 3,MFCC Overall Standard Deviation 4,MFCC Overall Standard Deviation 5,MFCC Overall Standard Deviation 6,MFCC Overall Standard Deviation 7,MFCC Overall Standard Deviation 8,MFCC Overall Standard Deviation 9,MFCC Overall Standard Deviation 10,MFCC Overall Standard Deviation 11,MFCC Overall Standard Deviation 12,MFCC Overall Standard Deviation 13,LPC Overall Standard Deviation 1,LPC Overall Standard Deviation 2,LPC Overall Standard Deviation 3,LPC Overall Standard Deviation 4,LPC Overall Standard Deviation 5,LPC Overall Standard Deviation 6,LPC Overall Standard Deviation 7,LPC Overall Standard Deviation 8,LPC Overall Standard Deviation 9,LPC Overall Standard Deviation 10,Method of Moments Overall Standard Deviation 1,Method of Moments Overall Standard Deviation 2,Method of Moments Overall Standard Deviation 3,Method of Moments Overall Standard Deviation 4,Method of Moments Overall Standard Deviation 5,Spectral Centroid Overall Average,Spectral Rolloff Point Overall Average,Spectral Flux Overall Average,Compactness Overall Average,Spectral Variability Overall Average,Root Mean Square Overall Average,Fraction Of Low Energy Windows Overall Average,Zero Crossings Overall Average,MFCC Overall Average 1,MFCC Overall Average 2,MFCC Overall Average 3,MFCC Overall Average 4,MFCC Overall Average 5,MFCC Overall Average 6,MFCC Overall Average 7,MFCC Overall Average 8,MFCC Overall Average 9,MFCC Overall Average 10,MFCC Overall Average 11,MFCC Overall Average 12,MFCC Overall Average 13,LPC Overall Average 1,LPC Overall Average 2,LPC Overall Average 3,LPC Overall Average 4,LPC Overall Average 5,LPC Overall Average 6,LPC Overall Average 7,LPC Overall Average 8,LPC Overall Average 9,LPC Overall Average 10,Method of Moments Overall Average 1,Method of Moments Overall Average 2,Method of Moments Overall Average 3,Method of Moments Overall Average 4,Method of Moments Overall Average 5,Chroma feature 0,Chroma feature 1,Chroma feature 2,Chroma feature 3,Chroma feature 4,Chroma feature 5,Chroma feature 6,Chroma feature 7,Chroma feature 8,Chroma feature 9,Chroma feature 10,Chroma feature 11
LPC Overall Standard Deviation 7,0.42555475359085626,-0.5103188534728776,-0.08516632860764758,0.32601673882225046,-0.15332764578602673,0.07704692463328346,0.06551807114191281,-0.35582201844371447,-0.11069578203851504,-0.02874699983274837,0.2141432381230985,0.010847345073675298,0.07450593336733391,-0.17420779902000108,0.10224382677003675,-0.169736470661369,-0.01109068799447782,-0.10731510747741392,-0.13150138107450493,0.09792000222775299,0.01968418438948203,0.10064326441119256,0.09577427528577108,0.01501705583170719,-0.031887976496544415,0.036277052358956854,0.4535966141337103,0.48100803722743873,-0.024694536419296694,-0.057975625698362634,-0.0298656971923657,-0.0167816439543627,0.0433014340842478,0.5880321004975579,-0.07578411481989464,-0.0013220157595280264,-0.018389972799720367,0.1104680689293833,0.2336284339290033,0.3034645127317011,0.339556630505245,0.33767470706090696,0.44330538290735344,0.43575789220619277,0.45725664479698613,0.3890662170325457,0.2792860568979079,0.17269863306709682,0.15288738256588483,-0.15562954248720764,0.3005230232174685,0.7704072555829767,0.9058390002701147,1.0,0.9144782365813341,0.8784709147132527,,0.10080243805479441,0.3669994887007823,0.2125958554269816,0.07342509624593133,0.06179485526166813,0.5502845995012208,0.559281053673635,0.04231323396608768,0.3226367172649504,0.0099406506101446,0.031234965391775813,-0.08647886641488972,0.5517028602954153,0.2634434161525985,-0.5777925177021759,0.1634950394446848,-0.10271615583576724,0.06911713464440662,0.13407683321891087,0.17954435352302145,0.04941833785989777,-0.09220778818289402,0.04537612897324085,0.1477532182566164,-0.10788616725633432,-0.02305412723484378,0.4851084502603701,-0.26216797422693383,-0.4934168447826718,0.37850847429517254,0.02039968453288254,0.2990889359752568,0.07851701996076596,0.28675910998537224,0.06739520915480442,,0.15488918247277453,0.4847574198932119,0.383132151490247,0.3730799251078161,0.33267468591735266,-0.26444292389471635,-0.235686818797789,-0.13630301663121128,-0.19295978590784202,-0.1783072299411279,-0.2249724397319617,-0.2056038527662426,-0.23252997542642181,-0.22216151128824202,-0.17258274576047242,-0.3026289648011489,-0.23783990794522772
LPC Overall Standard Deviation 8,0.40592803079231604,-0.5555048495942527,-0.07542232505795461,0.3088388572350128,-0.1770342112607458,0.038372046426799526,0.05171345742861671,-0.31551453613721414,-0.1000441918794951,0.025331483965191484,0.23969702925549527,-0.01126398763730497,0.12153885688100388,-0.2140324734160037,0.06007652336855942,-0.14665766927634233,0.015660931055752135,-0.10599767374388909,-0.11454983418072365,0.180685984628325,-0.024589514065943556,0.08907611461007774,0.02512949890100111,-0.020109890031834107,-0.01697013333968001,0.050921758237482136,0.44575497363993904,0.476492862125424,-0.05015595623828023,-0.08631562756405395,-0.021308170153175446,-0.009084754791086318,0.03862131995998708,0.5717350776071625,-0.07708181332940592,-0.03957444680537207,-0.014199518369953028,0.09335690001141074,0.21226192691576468,0.3230372373906494,0.3721115820270625,0.36814871524030196,0.47392233674395046,0.46038328804141077,0.49807414070401784,0.39060306467127925,0.31351904706893574,0.16364067631763213,0.1280157898592204,-0.15993984506345274,0.29850972474109044,0.7303071263046413,0.8713033609584918,0.9144782365813341,1.0,0.9085995563318626,,0.07502727114153777,0.3447255525350477,0.1987556798808754,0.06709229530604305,0.053015420756918404,0.571658320458721,0.5716865572321912,-0.0070987245731424795,0.3286483608681964,-0.016464897538837245,0.003415072334905817,-0.08067015817330232,0.5667668568368261,0.26982933319897273,-0.6002742511512877,0.1396760717457872,-0.153907193430259,0.04102291247095406,0.11773428452864321,0.16860142627282076,0.03470338942009285,-0.05723646934438504,0.008700461261718063,0.14583060791423816,-0.06196910211992837,-0.00435946296614414,0.493177043569898,-0.2613035543593562,-0.4913733890583663,0.3577453224237481,0.09092630029358968,0.2754363605994607,0.07665593757066193,0.3486326414779323,0.11013863078850328,,0.1186337259724604,0.4995677709559265,0.39337739057816556,0.38089483001566427,0.34475179042643933,-0.29351310635836175,-0.22549656838092202,-0.15498553449166097,-0.23892134500692655,-0.23914213985286878,-0.2783075359717615,-0.24434398011419275,-0.2680356525885409,-0.2590183155040882,-0.22149644152269732,-0.35437922259004,-0.2884876932325598
LPC Overall Standard Deviation 9,0.4357063819670842,-0.5787611472042505,-0.08990918267174555,0.23666951251184343,-0.15838460055657907,0.02591972255286257,0.07748059757070641,-0.27375690161269073,-0.135423970995126,-0.006409570173967754,0.2272899452405785,-0.020815863797708625,0.03742733883306648,-0.19545814388214838,0.06355084212195901,-0.16327894743313257,0.00804407473703625,-0.08195516686592096,-0.10310681030981464,0.14611057074159958,-0.05951992700930566,0.09300199859075507,0.04726410892960073,0.07218218560308902,-0.029853380642407713,0.03849861848862816,0.4556847078087649,0.5059534735488462,-0.06377020657523061,-0.13362181863068776,-0.008504112004038908,0.007728231578834671,0.010319672380018408,0.5996705844132681,-0.11616039340157772,-0.06407786897613102,-0.03852216948782425,0.05662536352472835,0.1764515734193041,0.31097363544865186,0.361838133033065,0.31916737282146257,0.4561476171706952,0.4623428530394197,0.4697127224101224,0.39831024950438126,0.3089178112457181,0.14737834838133296,0.12648225110650885,-0.17663211851756905,0.2384055310519665,0.6910808296250991,0.8216326233430042,0.8784709147132527,0.9085995563318626,1.0,,0.1234259941925142,0.3405744132093876,0.18720468186508352,0.045319865862740026,0.02361717806597464,0.6094393212131085,0.604699059849704,0.012933700778582375,0.3506903716465785,0.0206700588029275,0.043811168323663836,-0.08934039228004567,0.6077560897595593,0.3233359989129335,-0.6308499260506915,0.11459476540868863,-0.17934413639039204,0.042449360476300504,0.12834930473713332,0.1982978474385418,0.03619289330275024,-0.03945026666104005,0.012263174586750279,0.06987288408361779,-0.14526765170780126,0.007037321612407313,0.5274045177417178,-0.304155770813022,-0.48469852903603416,0.36088119756106013,0.10701600418226065,0.30951426129927895,0.12034035279662005,0.35977418171743053,0.10220213468198718,,0.17531835049094083,0.5471688976275203,0.4415716094401758,0.426102963093072,0.3904076008390066,-0.27002401535568793,-0.23266534782868264,-0.16790183825784682,-0.2560235775634188,-0.2530273515527126,-0.2946485424464631,-0.2669382722386585,-0.3028385351474519,-0.27005252833728727,-0.19353317969750516,-0.2910522998613741,-0.23148897629619253
LPC Overall Standard Deviation 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method of Moments Overall Standard Deviation 1,0.6970091057117951,0.24027299470780683,-0.3929194902364264,-0.2213588710704495,-0.11906244260627857,0.09373890889842273,0.0076093327822654875,0.04629725104002137,-0.03550680539245426,0.047291807185783206,-0.026871255822732636,-0.0029573656759922322,-0.029905452400848728,0.1180454722272475,-0.020469501058232576,0.14737029027336693,0.0370980421602143,0.2514625801166708,-0.08393116139143676,0.13901022132707327,-0.041204395549680604,0.08587862086151432,0.0686731249675897,-0.023941880150847486,0.024845392717739247,-0.0486355281740857,0.4021881989662288,0.500061119851997,0.6554751077572812,0.16171543607434716,0.7095786590394707,0.7486230027082329,-0.024934215993095688,0.4762646250765527,0.11151250689333377,-0.08077176531559203,-0.09786922874443581,-0.043769268760967026,-0.12454437756016754,-0.23628024145584706,-0.23553115139380032,-0.2605089701047859,-0.15957695960331286,-0.18617236338399484,-0.232834393293273,-0.27246189182673053,-0.2700410500565783,0.2804067039398296,0.34800329948515774,-0.14111191299127254,0.010622842798326072,0.07750572325642213,0.06599304723727135,0.10080243805479441,0.07502727114153777,0.1234259941925142,,1.0,0.4722127651326937,0.3907615680083929,0.22836172203622943,0.2196489502153075,0.2968255572834922,0.37924109940273176,0.6910266090431505,-0.15045118430989046,0.661798723750808,0.693245968107569,-0.15907403444405435,0.4018469679140477,0.4807551112269649,-0.3900251023197374,0.23757363329827919,0.2186103159638591,0.29147343637137024,0.11000181695711515,0.1273508161048198,0.1223298264358183,0.15356623092888785,0.02905436262418201,0.009232966055889821,0.03297698459407262,0.07744465986227363,0.4595745659364406,-0.5264184522506015,-0.25464659224802927,-0.030594127057817503,-0.14989823593122262,0.124888358154924,0.08750468650463826,0.05576741686479277,0.03552977905719024,,0.7725726063060563,0.46684712279299145,0.4775138928083737,0.35924769832059944,0.4007019452370907,0.15666103665283834,0.20359415961809477,0.23531812326444349,0.3013435204899117,0.272435301782826,0.20437272486657315,0.17655669477445898,0.18021996730198087,0.25924308541107416,0.20652807183924407,0.2244204501543745,0.18888706423825607
Method of Moments Overall Standard Deviation 2,0.7838445377971535,0.013371584807128337,0.21615995177769823,0.1958617132485849,-0.1322026231545495,0.168872843115257,0.01220583356958934,-0.09645051700052017,-0.1476485468487631,0.2040331313676198,-0.164910645635464,-0.05821392339035657,-0.011301506622611125,0.183124600812707,-0.09180528018368651,0.11056970188779089,0.00906162523305219,-0.09390031122261469,-0.13437641515112583,-0.03154684046320668,0.03311117393952838,-0.12345742150075042,-0.06996861944217399,0.034747731070088536,-0.019866700946867596,-0.020208055284607174,0.7840106215661035,0.7914315171795103,0.3965602689015897,0.3326762405755487,0.23008593200600574,0.24556816887251054,0.10787461150309176,0.7877256118694896,0.34574309888941934,0.346337890256792,0.19759282219212546,0.10849885169208559,0.09033841615397144,0.10812049926769689,0.009481070908217674,0.0474347853586544,0.053992572504741196,-0.053227458668593436,0.004031376612271718,0.03656329504551859,-0.08118606763595536,0.7263184186369556,0.7360854912337574,-0.3196208005697402,-0.045561739420913225,0.2774200750131177,0.34414330616309513,0.3669994887007823,0.3447255525350477,0.3405744132093876,,0.4722127651326937,1.0,0.8278140572548915,0.6135615123698134,0.5749386181666287,0.3197019600018105,0.40265980885159913,0.3494962614320687,-0.17009821128123834,0.1514633363634773,0.17988073655662562,0.06170548960236868,0.39714542905043393,0.03618160799652665,-0.5028717113067126,0.5730089376908627,0.15694176119951253,0.4029430645120946,0.27283440220632094,0.32062472993114527,-0.02487191928513503,-0.021162174255027057,-0.0059595565702017525,0.1073614760098472,0.012109356774718758,0.015606015876126221,0.552844786412558,-0.6294638477405552,-0.20866300472441693,0.310128560474,5.254048284341829e-05,0.2108398990327242,0.16220485005221072,0.16011782174447448,0.038290013685507475,,0.3070032630269219,0.5365949954375998,0.5883016932126328,0.5570697749554416,0.5790708063112138,0.13803910551482756,0.18595065084483262,0.24029065674081393,0.27140716611088755,0.3397923663747319,0.29843150920117634,0.20409851204614135,0.17584960545953696,0.19087301231540313,0.2014553274123745,0.13225720403610264,0.13369917806414108
Method of Moments Overall Standard Deviation 3,0.7050419420757791,0.2649319580847209,0.42265283302087914,0.12804549296411774,-0.21991917497196847,0.04681121448743771,0.11534975904344354,-0.09926383954236513,-0.0008023651846917682,0.17524540834346491,-0.11948653113414731,-0.09243113708723362,0.1322021493971665,0.043112660276592205,-0.11870980864716026,-0.13033085372351066,0.0311469091108707,0.04675493841825811,-0.05856502397281085,-0.06611398064261181,-0.02730193198906387,-0.0851518314439218,-0.02194566362534571,0.08265691933141082,0.014321413236011197,-0.0642324647026905,0.3872544876758175,0.4424806824306384,0.49925428359859236,0.34282395872318877,0.3014774667395825,0.29764737941795066,0.12095811226430166,0.44163376672883226,0.2993221120298105,0.30594802809544286,0.34495820196901855,0.052787646418145026,0.07005330561785868,0.03790410527441341,-0.05219926264393198,-0.005722153018573485,-0.006912012596430671,-0.15735550153347028,-0.07783566625934751,-0.057671060626210253,-0.1714942682602195,0.43765634170051004,0.931761969203576,-0.3258276325944066,-0.15337522853181768,0.16103790613218213,0.22982419542049196,0.2125958554269816,0.1987556798808754,0.18720468186508352,,0.3907615680083929,0.8278140572548915,1.0,0.8835486035088276,0.8936619852682576,0.022375282561050962,0.08624071731226941,0.3814447406489401,-0.2783514964720727,0.17343804874402224,0.18682255046756985,0.18059977206189332,0.12656579402978643,-0.0483086243478631,-0.29799763724463724,0.6406064229608859,0.16600968563865226,0.5095054980239259,0.2268724104470016,0.28897950654429655,-0.1253344057315863,-0.017945839391248143,-0.06655413568285391,0.099603070612277,0.05028003663190556,-0.023656630104978312,0.2562676305260972,-0.5671980686949748,0.08580530732888371,0.27650042088170984,0.03135552208348935,0.08370724232802292,-0.0034386487435769187,0.03169156593094918,-0.02409959983091639,,0.22538479747927667,0.3575726458804764,0.5096106790614849,0.5963804614787629,0.6017519397157355,0.2510506805090058,0.31714991688725774,0.34241654760529694,0.3794673475900232,0.396851022797161,0.3871658729155729,0.28355838151657076,0.2504521729395239,0.23295645787678612,0.21636919934710666,0.20686239065921544,0.20407360118290402
Method of Moments Overall Standard Deviation 4,0.48811626735365304,0.3991503354112249,0.5319829343927887,0.15232165130076256,-0.2813925985025891,-0.05563049097992894,0.1742113956518367,-0.14686594486979218,0.010188481748677949,0.16318852407755313,-0.13362429935804382,-0.0825359282109069,0.08987248685369631,0.03218318750551431,-0.14938424211459383,-0.11463516041472352,0.03049090828610692,0.04335479173848601,-0.0017982952325794742,-0.02833153770131155,-0.06432643256650446,-0.02739626792418419,0.052122015002785516,0.08374882425209172,-0.0005070109193895647,0.039143054875121694,0.21733364752716317,0.21412910284307365,0.44469416302279247,0.37420349040079204,0.2573619874773198,0.2443061969322478,0.14408822440773192,0.18420240802808682,0.30824375328627646,0.37855908911224206,0.4732919489713405,0.08714824373123843,0.1183735311878491,0.037970866525292864,-0.03941735656646063,-0.017924983927587734,-0.0736544816341511,-0.18942918460642974,-0.12553836048498265,-0.08729395432143591,-0.18717467504621035,0.35725387712914175,0.8273932195838598,-0.2536449268593876,-0.15104956706655565,0.0841739891475567,0.1389047173153917,0.07342509624593133,0.06709229530604305,0.045319865862740026,,0.22836172203622943,0.6135615123698134,0.8835486035088276,1.0,0.9779666560669315,-0.1674597683126631,-0.10756940482712347,0.2973478856278284,-0.3870431851771194,0.061677987086075546,0.06421746298871957,0.2662688497975962,-0.10088415194170755,-0.2390336428983268,-0.05182428348193562,0.5729281217786483,0.12454722821576768,0.5143674285199467,0.15117540331309495,0.1760837435667962,-0.21084692229964566,-0.03405671076557212,-0.11519831946441562,0.03864643457986072,0.08040376733847875,-0.02531652224743029,0.05216473978866924,-0.3607171161850284,0.30623105666796624,0.24033619757064464,0.023071211407858918,-0.07800907041856206,-0.13196039312340602,-0.1528287527942872,-0.12513024304234466,,0.050192075788456844,0.1146046817478236,0.2948536163896595,0.43771974242646516,0.44408278180163596,0.29156368708289704,0.395976046892605,0.40249151456813975,0.4455090455084656,0.39874356841927855,0.3731901431256887,0.2615446843192807,0.21358457130692235,0.18846002026977438,0.1661850298226084,0.2015146329158782,0.22155103688669306
Method of Moments Overall Standard Deviation 5,0.4698333117227217,0.43134855348769924,0.5126202616669682,0.1583979301730119,-0.28876430986309726,-0.015603903906724295,0.16894173759108455,-0.1260214485983311,0.0347089145847675,0.14303794916226759,-0.10716529328693532,-0.069467964284021,0.1481359495574202,-0.02295844068297795,-0.1692573745292484,-0.17744472382388585,0.03799140237450217,0.07136950069770981,0.01904489365101068,-0.06373599757061392,-0.06787832375724695,-0.044652964252194526,0.053375008906493514,0.061019362857361474,0.009577876567071847,0.010181233089937042,0.13125145127700083,0.13619116951450913,0.4729911635619294,0.3748401393891821,0.2727642130175375,0.2558209893171533,0.1459591473018028,0.13769322730593817,0.29567915874650996,0.37626068249374994,0.4565006378587602,0.07582763543558141,0.12703046529481288,0.02753154429182523,-0.04646198964924646,-0.015615039045077758,-0.06654364698311714,-0.18172980396670027,-0.12426842150412878,-0.0982213768264523,-0.19343619344419222,0.26888728353728625,0.8434526530057247,-0.22186149883572373,-0.14691502947369578,0.08831235568592165,0.1268446686383737,0.06179485526166813,0.053015420756918404,0.02361717806597464,,0.2196489502153075,0.5749386181666287,0.8936619852682576,0.9779666560669315,1.0,-0.22186568151825867,-0.1632913150116469,0.3182523488933617,-0.38372982943813877,0.08418103281845678,0.0832834785137089,0.2820460676374141,-0.144428040535756,-0.2287400360902737,-0.045977901278652894,0.5712564865071786,0.1721043934140338,0.5057217946722862,0.1745508816955716,0.17586849293490414,-0.20123330123922373,-0.04326422516286137,-0.10187616669534066,0.05326281291126603,0.10448832758926788,-0.027386345115232705,-0.014212141656140109,-0.32354814887679134,0.27886615703712103,0.20986739621376563,0.008993841993651327,-0.07540261147359971,-0.14076400572689954,-0.1340714294434073,-0.10750024220425937,,0.05050562622359879,0.07620327023294247,0.25653784745408476,0.41579503734993667,0.4102010940593381,0.29259311270141886,0.4042912580219806,0.41965255017039294,0.45351561104066307,0.4072538177794843,0.3875803333616177,0.2724706449241057,0.23488854642921292,0.20117460534910997,0.17380249205222306,0.195457194379109,0.206073677884829
Spectral Centroid Overall Average,0.5161287778350567,-0.7039090151394958,-0.30827668395576835,0.08403473910938226,0.012663499882307942,-0.24377940737972842,-0.04421971968487608,0.0024041575308517086,-0.01226888587086552,0.006430347723311381,-0.08984764092916712,-0.06251528011894542,-0.08480618576509319,0.08387001580427804,0.006609133404516917,0.1130541026431632,-0.016094618714972392,-0.013161724821397859,0.07103703083679769,0.01667362820045225,-0.0066475145468960165,0.050937249848515345,0.047045083935473145,-0.002264289016377319,0.04473355808021275,-0.050731604322165155,0.6554173865154804,0.7094297910649074,-0.11436892394336345,-0.16437051527902502,-0.029153315259305555,0.010358158112949621,-0.007894043412264653,0.7227665295044395,-0.0555987072782248,-0.26868573331701645,-0.1166600484564389,-0.08299906983169751,0.007438501513173367,0.20175921908568917,0.190367118630256,0.21279350807836517,0.3916829480006357,0.38125078558089814,0.3360971628439515,0.3003623589122371,0.20714762421240807,0.3336603545373299,-0.0040321797937852314,-0.37122721021153143,0.03902855269764152,0.3264662221779547,0.4669695111297142,0.5502845995012208,0.571658320458721,0.6094393212131085,,0.2968255572834922,0.3197019600018105,0.022375282561050962,-0.1674597683126631,-0.22186568151825867,1.0,0.9668689335324365,0.06145859249582689,0.2846751686984473,0.06039961785007635,0.11703228162786852,-0.19909557329201844,0.9708562313690419,0.4243902263125292,-0.7911734404532582,-0.07856302658302192,-0.3327365957290778,-0.06323202606963474,0.09250729331097632,0.34968994411263105,0.14650253202624894,-0.008372004454388866,0.023096717263312593,0.06672521582971255,-0.10631700736030693,0.025421796922849165,0.9155721621874621,-0.5063488627751366,-0.41591255906147123,0.2151581699550221,-0.009107478191857215,0.22772496560472383,0.22384759197275048,0.3887377127394191,0.18635377332462638,,0.4049083444976347,0.8478388365643021,0.6736235403955416,0.5114838984140718,0.529912045174363,-0.45702243585820357,-0.4721120674630366,-0.3631374207659186,-0.3466635415532905,-0.3303992004947722,-0.4198104709996864,-0.3668572236835355,-0.3686244183342811,-0.27228152463426697,-0.28230534539310786,-0.37034848518150926,-0.3815599433837416
Spectral Rolloff Point Overall Average,0.5943803198808444,-0.5919170818722748,-0.330122756353016,0.15469404975504397,0.05063898180622869,-0.19043524143736879,-0.10987749048338727,-0.031539661846052176,-0.09051628708625144,-0.011780086878547433,-0.10762836970194299,-0.050061215536140354,-0.09789734870181778,0.08309401139935405,0.00406055389200146,0.13420190455996117,-0.04472038846042851,-0.02497721880931484,0.05850842803097661,0.04213367446670668,-0.0032074301156934646,0.05047773015752347,0.02281566485986413,-0.015409180734846121,0.04303781810711614,-0.004228930799994195,0.711643753288337,0.7837935125770735,-0.03259660473245935,-0.10879414346462397,-0.008893326441033887,0.032863014275940065,0.00363157415766019,0.7933556252897953,-0.0073083445950378415,-0.21502624117825753,-0.13231851861424704,-0.0673022084556669,-0.009318095502826688,0.16728540879014966,0.1398310365868173,0.15866647631799918,0.30701592817777806,0.2933285613364226,0.25457290514315956,0.22552018468118978,0.12213755731536202,0.3932522613343638,0.044213793157229384,-0.37791945010193895,0.07228371971383075,0.3537089447048074,0.4849580787360693,0.559281053673635,0.5716865572321912,0.604699059849704,,0.37924109940273176,0.40265980885159913,0.08624071731226941,-0.10756940482712347,-0.1632913150116469,0.9668689335324365,1.0,0.1480730176770724,0.21245006832056074,0.09243479660435604,0.1532761473423361,-0.1993588764095924,0.9696228266350444,0.41711957546568024,-0.7972950169030291,0.015867874428296264,-0.19566955741496064,0.04215724162067458,0.14177901524854408,0.3635576385999577,0.1621538648253726,-0.014761083081220058,0.03262287506496998,0.1161848110001944,-0.07717173930716979,0.04113482451638233,0.9453609096812138,-0.5512091415353225,-0.49463414190255395,0.1876099558980421,-0.10041987727694207,0.17851710850841027,0.1832275314635656,0.3401742358028281,0.14420917200425662,,0.46009362950874894,0.84850230180873,0.6841970523581147,0.49904336382167624,0.5277151339375239,-0.37896586673071025,-0.3522102288702148,-0.20942157464676434,-0.19321354593902038,-0.1856647156464921,-0.2945859291089117,-0.2506520327421942,-0.26967549722417355,-0.18667210720186883,-0.19484583504677302,-0.30005085589062735,-0.308840113840097
Spectral Flux Overall Average,0.5956431583474674,0.5060175389086538,-0.4542322593275446,-0.09812833393737774,-0.21270768548376748,0.036063305023143186,0.13439342177449762,-0.012518120942207235,0.12208279833230515,-0.0840733498094803,-0.0343278364783031,0.0941491373522372,-0.0039866735052138365,-0.016372940919414335,0.019639779260854626,-0.05403554555948589,-0.11204383720827624,-0.14335247243812002,0.12992674811548874,-0.022541124523813183,0.01931415983877161,-0.021296833125126424,-0.026558075500506415,0.017646595160753977,0.021196421934232993,-0.012174724063385213,0.20313185135123535,0.2532535817515092,0.8793478127540132,0.1274197386157287,0.5917205774954414,0.5646565181436429,-0.1735577637443428,0.26149604359825024,0.002259917476409226,0.008487840669839377,-0.00509438533117116,-0.039459702593367715,-0.06222886139997217,-0.15982729222680692,-0.2103281665374961,-0.23457583084553973,-0.18126082364418375,-0.21444787984586666,-0.24906671673574693,-0.28451784997576773,-0.30927540523711394,0.10463637786602892,0.33519786857704437,-0.040096753484298926,0.07228390062301902,0.05774016257635248,0.04886512049740097,0.04231323396608768,-0.0070987245731424795,0.012933700778582375,,0.6910266090431505,0.3494962614320687,0.3814447406489401,0.2973478856278284,0.3182523488933617,0.06145859249582689,0.1480730176770724,1.0,-0.3417643713167672,0.8039746681512838,0.819074685350755,-0.05766847215537058,0.16406500441868463,0.4129933592972442,-0.20406799811621226,0.21965286436410428,0.2940817051793865,0.343931771443193,0.16797689969710825,0.10734373619944027,0.10026291098366785,0.12121784207031323,0.034361530061171756,0.05480680037976669,0.1261173501846458,0.07367586325222998,0.20729384629828426,-0.32307847546444557,-0.10429345519785016,-0.09470957635359517,-0.3185787980888573,-0.0848658249344424,-0.11360316718445808,-0.14314921979297657,-0.15710572541176637,,0.7861453247590844,0.2295982450846492,0.27065993830472446,0.21969173812050238,0.24641468452400708,0.1991948414335675,0.2795042433308119,0.3398763368007231,0.39330545606961403,0.3171663303927503,0.2747224987657254,0.22141564557267632,0.26539511091947854,0.28469544887170567,0.19870040985360551,0.1843724169359442,0.1534440855974195
Compactness Overall Average,-0.10383127516414743,-0.5497170689245766,-0.10383839623119055,-0.17900834997472415,-0.07804803043205506,0.11363287636730683,-0.21142213050838374,-0.15088662437852712,-0.03382636887601002,-0.06096627957466522,0.29083065267073516,-0.07565235666874244,0.024555865506102694,0.04035989938866126,0.12593593525723912,-0.15442669605386952,0.13946312371114053,0.08415743062502566,-0.09428878822077874,-0.11848669142214409,0.06655198604497398,-0.022876859774078134,-0.0015614323584637617,0.04168748597920166,-0.016545610901255583,-0.036686967939482173,0.013719910292775587,0.06671113475033819,-0.35485675748299056,-0.21453309934322484,-0.12036428482791688,-0.10771628186540966,0.023660354796290146,0.10709050108082778,-0.26879017438885844,-0.2988488286156671,-0.3090982763104107,-0.06272636461638827,0.031449502800702175,0.05934855487456173,0.09331920295140632,0.1773322875092837,0.24640579963231796,0.29386282734078323,0.3133451513624811,0.3324809359085239,0.4083878218288778,-0.15746166182489701,-0.22867247770083632,0.06220491801873544,0.06689923806199012,0.259650359101817,0.2666884044208686,0.3226367172649504,0.3286483608681964,0.3506903716465785,,-0.15045118430989046,-0.17009821128123834,-0.2783514964720727,-0.3870431851771194,-0.38372982943813877,0.2846751686984473,0.21245006832056074,-0.3417643713167672,1.0,-0.06462457442142937,-0.06738721688999168,-0.13721975852435028,0.2484307835652088,0.2963708585286818,-0.2688570145193604,-0.20219440673683264,-0.16778263912529287,-0.40649506388503387,-0.2718517384719355,-0.2097176666589207,-0.06123526421252464,-0.1922026208162944,-0.06037527502681197,-0.14029189596768132,-0.18598252183779812,-0.07423063440209589,0.11785820689315472,0.00515749817489336,-0.3413626637622392,0.08526028537612496,0.240491939898857,0.4391955386096439,0.1632532007968112,0.3223538329355108,0.27958936686171165,,-0.04743374982133125,0.20269501730429917,0.09234618408442817,0.055666134283164206,0.02028873494347679,-0.22276726472646569,-0.316784479930451,-0.2862710504315781,-0.387345724159325,-0.39620336538103773,-0.2933165892259664,-0.20573210929344898,-0.2284475391571988,-0.23523739028863624,-0.22711970255982383,-0.2627235735809498,-0.19751759251638376
