los_lobos-corrido_1;happy
los_lobos-corrido_1;not sad
los_lobos-corrido_1;not calming
lou_reed-walk_on_the_wild_side;not angry - agressive
lou_reed-walk_on_the_wild_side;not sad
lou_reed-walk_on_the_wild_side;calming
louis_armstrong-hotter_than_that;not angry - agressive
louis_armstrong-hotter_than_that;not sad
louis_armstrong-hotter_than_that;happy
love-you_set_the_scene;not calming
love-you_set_the_scene;not angry - agressive
love-you_set_the_scene;not sad
love_and_rockets-mirror_people;not happy
love_and_rockets-mirror_people;not calming
lynyrd_skynyrd-sweet_home_alabama;not sad
lynyrd_skynyrd-sweet_home_alabama;not angry - agressive
macy_gray-i_try;calming
macy_gray-i_try;sad
macy_gray-i_try;not angry - agressive
macy_gray-i_try;not happy
madness-baggy_trousers;not sad
madness-baggy_trousers;happy
madness-baggy_trousers;not angry - agressive
madness-baggy_trousers;not calming
madonna-ray_of_light;not sad
madonna-ray_of_light;happy
madonna-ray_of_light;not angry - agressive
mamas_and_the_papas-words_of_love;not happy
mamas_and_the_papas-words_of_love;not calming
mamas_and_the_papas-words_of_love;sad
manassas-bound_to_fall;happy
manassas-bound_to_fall;not sad
manassas-bound_to_fall;not angry - agressive
marvelettes-please_mr._postman;not happy
marvelettes-please_mr._postman;sad
marvelettes-please_mr._postman;not angry - agressive
marvin_gaye-whats_going_on;calming
marvin_gaye-whats_going_on;not angry - agressive
mary_wells-my_guy;happy
mary_wells-my_guy;not angry - agressive
mary_wells-my_guy;not sad
massive_attack-risingson;not happy
massive_attack-risingson;not calming
mazzy_star-fade_into_you;calming
mazzy_star-fade_into_you;sad
mazzy_star-fade_into_you;not happy
mazzy_star-fade_into_you;not angry - agressive
mc_hammer-u_cant_touch_this;not calming
mc_hammer-u_cant_touch_this;happy
mc_hammer-u_cant_touch_this;not sad
mc_hammer-u_cant_touch_this;aggressive
memories_of_tomorrow-transcend_fate_of_a_dj;not angry - agressive
men_at_work-who_can_it_be_now;happy
men_at_work-who_can_it_be_now;not calming
men_at_work-who_can_it_be_now;not sad
metallica-one;not calming
metallica-one;not happy
michael_jackson-billie_jean;not sad
michael_masley-advice_from_the_angel_of_thresholds;not sad
michael_masley-advice_from_the_angel_of_thresholds;not angry - agressive
michael_masley-advice_from_the_angel_of_thresholds;calming
miles_davis-blue_in_green;sad
miles_davis-blue_in_green;calming
miles_davis-blue_in_green;not angry - agressive
moby-porcelain;not angry - agressive
moby-porcelain;calming
modest_mouse-what_people_are_made_of;angry
modest_mouse-what_people_are_made_of;not calming
modest_mouse-what_people_are_made_of;aggressive
monkees-a_little_bit_me_a_little_bit_you;happy
monkees-a_little_bit_me_a_little_bit_you;not angry - agressive
monkees-a_little_bit_me_a_little_bit_you;not calming
monoide-golden_key;not angry - agressive
monoide-golden_key;happy
monoide-golden_key;calming
morrissey-everyday_is_like_sunday;not angry - agressive
morrissey-everyday_is_like_sunday;calming
mose_allison-monsters_of_the_id;not happy
mose_allison-monsters_of_the_id;sad
mott_the_hoople-roll_away_the_stone;not angry - agressive
mott_the_hoople-roll_away_the_stone;happy
mott_the_hoople-roll_away_the_stone;not sad
mr_epic-ruff_and_tumble;not angry - agressive
mr_epic-ruff_and_tumble;calming
mr_epic-ruff_and_tumble;not sad
mr_gelatine-knysnamushrooms;not angry - agressive
mr_gelatine-knysnamushrooms;not sad
mrdc-leaving;not angry - agressive
mrdc-leaving;not happy
mrdc-leaving;calming
muddy_waters-im_ready;calming
muddy_waters-mannish_boy;not calming
muddy_waters-mannish_boy;not sad
muddy_waters-mannish_boy;happy
muddy_waters-mannish_boy;angry
muddy_waters-mannish_boy;aggressive
my_bloody_valentine-when_you_sleep;not sad
my_bloody_valentine-when_you_sleep;not happy
my_bloody_valentine-when_you_sleep;not angry - agressive
myles_cochran-getting_stronger;not angry - agressive
myles_cochran-getting_stronger;calming
napoleon_blown_aparts-higher_education;not sad
napoleon_blown_aparts-higher_education;angry
napoleon_blown_aparts-higher_education;not calming
natalie_imbruglia-torn;sad
natalie_imbruglia-torn;not happy
neil_young-razor_love;calming
neil_young-razor_love;not angry - agressive
neil_young_and_crazy_horse-western_hero;sad
neil_young_and_crazy_horse-western_hero;not angry - agressive
neil_young_and_crazy_horse-western_hero;calming
neil_young_and_crazy_horse-western_hero;not happy
nelly-country_grammar;happy
nelly-country_grammar;not sad
nelly-country_grammar;not calming
neutral_milk_hotel-where_youll_find_me_now;calming
new_order-blue_monday;not angry - agressive
nine_inch_nails-head_like_a_hole;not sad
nine_inch_nails-head_like_a_hole;not calming
nine_inch_nails-head_like_a_hole;not happy
nine_inch_nails-head_like_a_hole;angry
nine_inch_nails-head_like_a_hole;aggressive
nirvana-aneurysm;not happy
nirvana-aneurysm;angry
nirvana-aneurysm;not calming
nirvana-aneurysm;aggressive
no_doubt-artificial_sweetener;angry
no_doubt-artificial_sweetener;not calming
no_doubt-simple_kind_of_life;not angry - agressive
norah_jones-dont_know_why;calming
norah_jones-dont_know_why;not angry - agressive
norine_braun-spanish_banks;not happy
nova_express-i_m_alive;not calming
nova_express-i_m_alive;not sad
oasis-supersonic;not calming
oasis-supersonic;not sad
ojays-livin_for_the_weekend;happy
ojays-livin_for_the_weekend;not calming
ojays-livin_for_the_weekend;not sad
ojays-livin_for_the_weekend;not angry - agressive
otis_redding-mr._pitiful;not angry - agressive
panacea-dragaicuta;not happy
panacea-dragaicuta;sad
pantera-becoming;angry
pantera-becoming;not calming
pantera-becoming;aggressive
pantera-becoming;not happy
paul_mccartney-ebony_and_ivory;calming
paul_mccartney-ebony_and_ivory;not angry - agressive
paul_mccartney-ebony_and_ivory;happy
pearl_jam-yellow_ledbetter;not happy
pearl_jam-yellow_ledbetter;sad
pet_shop_boys-being_boring;calming
pet_shop_boys-being_boring;not angry - agressive
pink_floyd-echoes;calming
pink_floyd-echoes;not angry - agressive
pink_floyd-echoes;not happy
pixies-wave_of_mutilation;not angry - agressive
pixies-wave_of_mutilation;not sad
pizzle-what_s_wrong_with_my_footm;not sad
pizzle-what_s_wrong_with_my_footm;not calming
pizzle-what_s_wrong_with_my_footm;not happy
pizzle-what_s_wrong_with_my_footm;aggressive
pizzle-what_s_wrong_with_my_footm;angry
pj_harvey-dry;not calming
pj_harvey-dry;not happy
police-every_little_thing_she_does_is_magic;not angry - agressive
police-every_little_thing_she_does_is_magic;happy
portishead-all_mine;calming
portishead-all_mine;sad
pretenders-day_after_day;not angry - agressive
pretenders-day_after_day;not sad
pretenders-day_after_day;happy
primus-jerry_was_a_race_car_driver;not calming
primus-jerry_was_a_race_car_driver;not sad
primus-jerry_was_a_race_car_driver;angry
processor-nibtal_7;not calming
processor-nibtal_7;angry
propellerheads-take_california;not calming
propellerheads-take_california;happy
propellerheads-take_california;not sad
psychedelic_furs-love_my_way;not happy
psychetropic-dead_slow_day;not angry - agressive
psychetropic-dead_slow_day;calming
queen-we_will_rock_you;not sad
queen-we_will_rock_you;aggressive
queen-we_will_rock_you;happy
r.e.m.-camera;not angry - agressive
r.e.m.-camera;calming
radiohead-karma_police;calming
radiohead-karma_police;not happy
radiohead-karma_police;sad
rage_against_the_machine-maggies_farm;not happy
rage_against_the_machine-maggies_farm;angry
rage_against_the_machine-maggies_farm;aggressive
rage_against_the_machine-maggies_farm;not calming
ramones-i_just_want_to_have_something_to_do;not calming
ramones-i_just_want_to_have_something_to_do;happy
ramones-i_just_want_to_have_something_to_do;not sad
randy_newman-sail_away;not angry - agressive
randy_newman-sail_away;calming
ray_charles-hit_the_road_jack;not happy
red_hot_chili_peppers-give_it_away;not sad
red_hot_chili_peppers-give_it_away;not calming
red_hot_chili_peppers-give_it_away;happy
replacements-answering_machine;not happy
replacements-answering_machine;not sad
replacements-answering_machine;not calming
rick_james-super_freak;not angry - agressive
rick_james-super_freak;happy
rick_james-super_freak;not sad
rick_james-super_freak;not calming
robert_johnson-sweet_home_chicago;not angry - agressive
rocket_city_riot-mine_tonite;not calming
rocket_city_riot-mine_tonite;not sad
rolling_stones-little_by_little;not angry - agressive
ronettes-walking_in_the_rain;not sad
ronettes-walking_in_the_rain;not angry - agressive
ronettes-walking_in_the_rain;happy
roots_of_rebellion-legend;not calming
roxy_music-love_is_the_drug;not calming
roxy_music-love_is_the_drug;not sad
roxy_music-love_is_the_drug;not angry - agressive
roy_orbison-running_scared;not angry - agressive
roy_orbison-running_scared;not happy
rubn_gonzlez-cumbanchero;happy
rubn_gonzlez-cumbanchero;not sad
rubn_gonzlez-cumbanchero;not calming
rubn_gonzlez-cumbanchero;not angry - agressive
rufus_wainwright-cigarettes_and_chocolate_milk;calming
rufus_wainwright-cigarettes_and_chocolate_milk;not angry - agressive
rufus_wainwright-cigarettes_and_chocolate_milk;not happy
sade-smooth_operator;calming
sade-smooth_operator;not angry - agressive
santana-love_of_my_life;not angry - agressive
sarah_mclachlan-possession;calming
sarah_mclachlan-possession;not angry - agressive
saros-prelude;not happy
scott_hill-silk_road;calming
scott_hill-silk_road;not angry - agressive
scott_hill-silk_road;not happy
screaming_trees-nearly_lost_you;aggressive
screaming_trees-nearly_lost_you;not calming
screaming_trees-nearly_lost_you;not happy
screaming_trees-nearly_lost_you;not sad
sebadoh-soul_and_fire;sad
sebadoh-soul_and_fire;not happy
sebadoh-soul_and_fire;not angry - agressive
seismic_anamoly-wreckinball;not sad
seismic_anamoly-wreckinball;not happy
seismic_anamoly-wreckinball;not calming
sex_pistols-pretty_vacant;aggressive
sex_pistols-pretty_vacant;not calming
sex_pistols-pretty_vacant;angry
shakira-the_one;not angry - agressive
shane_jackman-set_fire_to_the_city;sad
shane_jackman-set_fire_to_the_city;calming
shane_jackman-set_fire_to_the_city;not angry - agressive
shane_jackman-set_fire_to_the_city;not happy
sheryl_crow-i_shall_believe;not angry - agressive
sheryl_crow-i_shall_believe;calming
shins-new_slang;calming
shins-new_slang;not happy
shins-new_slang;not angry - agressive
shins-new_slang;sad
shira_kammen-music_of_waters;calming
shira_kammen-music_of_waters;not happy
shira_kammen-music_of_waters;not angry - agressive
shiva_in_exile-hollow_earth;not angry - agressive
shiva_in_exile-hollow_earth;not happy
shuggie_otis-sweet_thang;not angry - agressive
shuggie_otis-sweet_thang;calming
simon_and_garfunkel-the_only_living_boy_in_new_york;sad
simon_and_garfunkel-the_only_living_boy_in_new_york;not happy
simon_and_garfunkel-the_only_living_boy_in_new_york;calming
simon_and_garfunkel-the_only_living_boy_in_new_york;not angry - agressive
sinad_oconnor-no_mans_woman;not angry - agressive
sir_mix-a-lot-baby_got_back;not calming
sir_mix-a-lot-baby_got_back;not sad
sir_mix-a-lot-baby_got_back;angry
skitzo-last_depression;not calming
skitzo-last_depression;not happy
skitzo-last_depression;angry
skitzo-last_depression;aggressive
sly_and_the_family_stone-just_like_a_baby;not angry - agressive
sly_and_the_family_stone-just_like_a_baby;not happy
sly_and_the_family_stone-just_like_a_baby;calming
small_faces-lazy_sunday;not sad
smashing_pumpkins-rocket;not calming
smashing_pumpkins-rocket;not sad
smashing_pumpkins-rocket;not happy
smashing_pumpkins-rocket;not angry - agressive
smithereens-behind_the_wall_of_sleep;not angry - agressive
smithereens-behind_the_wall_of_sleep;not calming
smokey_robinson-cruisin;calming
smokey_robinson-cruisin;not sad
smokey_robinson-cruisin;not angry - agressive
smokey_robinson_and_the_miracles-ooo_baby_baby;not angry - agressive
smokey_robinson_and_the_miracles-ooo_baby_baby;calming
snoop_doggy_dogg-gin_and_juice;not happy
solace-laz_7_8;not sad
solace-laz_7_8;not angry - agressive
somadrone-coda;sad
somadrone-coda;not happy
somadrone-coda;not calming
somadrone-coda;angry
sonic_youth-teen_age_riot;not calming
sonny_rollins-strode_rode;not sad
sonny_rollins-strode_rode;not angry - agressive
sonny_rollins-strode_rode;happy
soul_ii_soul-keep_on_movin;calming
soul_ii_soul-keep_on_movin;not angry - agressive
soulprint-crawlspace;not happy
soulprint-crawlspace;aggressive
soulprint-crawlspace;not calming
soulprint-crawlspace;angry
soundgarden-black_hole_sun;not happy
soundgarden-black_hole_sun;not calming
specials-gangsters;happy
specials-gangsters;not sad
specials-gangsters;not angry - agressive
spencer_davis_group-gimme_some_lovin;not sad
spencer_davis_group-gimme_some_lovin;not calming
spencer_davis_group-gimme_some_lovin;happy
spencer_davis_group-gimme_some_lovin;not angry - agressive
spice_girls-stop;happy
spice_girls-stop;not angry - agressive
spice_girls-stop;not sad
spinecar-stay;angry
spinecar-stay;not happy
spinecar-stay;not calming
spiritualized-stop_your_crying;calming
spiritualized-stop_your_crying;not angry - agressive
spiritualized-stop_your_crying;not sad
squarepusher-a_journey_to_reedham_(7am_mix);not sad
squarepusher-a_journey_to_reedham_(7am_mix);happy
squarepusher-a_journey_to_reedham_(7am_mix);not angry - agressive
squarepusher-a_journey_to_reedham_(7am_mix);not calming
squeeze-pulling_mussels_from_the_shell;happy
squeeze-pulling_mussels_from_the_shell;not sad
squeeze-pulling_mussels_from_the_shell;not angry - agressive
stan_getz-corcovado_quiet_nights_of_quiet_stars;calming
stan_getz-corcovado_quiet_nights_of_quiet_stars;not angry - agressive
standells-dirty_water;not sad
starship-nothings_gonna_stop_us_now;not sad
starship-nothings_gonna_stop_us_now;not calming
starship-nothings_gonna_stop_us_now;not angry - agressive
steely_dan-rikki_dont_lose_that_number;not angry - agressive
steppenwolf-born_to_be_wild;happy
steppenwolf-born_to_be_wild;not angry - agressive
steppenwolf-born_to_be_wild;not sad
stereolab-cybeles_reverie;calming
stereolab-cybeles_reverie;not sad
stereolab-cybeles_reverie;not angry - agressive
stereolab-cybeles_reverie;happy
stevie_ray_vaughan-pride_and_joy;not sad
stevie_ray_vaughan-pride_and_joy;not calming
stevie_ray_vaughan-pride_and_joy;happy
stevie_ray_vaughan-pride_and_joy;not angry - agressive
stevie_wonder-for_once_in_my_life;not angry - agressive
stevie_wonder-for_once_in_my_life;happy
stevie_wonder-for_once_in_my_life;not sad
sting-big_lie_small_world;not angry - agressive
sting-big_lie_small_world;not happy
sting-big_lie_small_world;calming
stone_roses-i_wanna_be_adored;not angry - agressive
stooges-dirt;not calming
stooges-dirt;not happy
stranglers-golden_brown;not angry - agressive
strawbs-new_world;angry
strawbs-new_world;not happy
strawbs-new_world;not calming
strojovna_07-130;not angry - agressive
strojovna_07-130;not sad
style_council-headstart_for_happiness;happy
style_council-headstart_for_happiness;not sad
style_council-headstart_for_happiness;not angry - agressive
style_council-headstart_for_happiness;not calming
sundays-heres_where_the_story_ends;not angry - agressive
sundays-heres_where_the_story_ends;happy
sundays-heres_where_the_story_ends;calming
superchunk-slack_motherfucker;angry
superchunk-slack_motherfucker;aggressive
superchunk-slack_motherfucker;not calming
sweet-fox_on_the_run;not sad
sweet-fox_on_the_run;not angry - agressive
sweet-fox_on_the_run;happy
syd_barrett-effervescing_elephant;not sad
syd_barrett-effervescing_elephant;not angry - agressive
syd_barrett-effervescing_elephant;happy
sylvester-you_make_me_feel_mighty_real;not angry - agressive
sylvester-you_make_me_feel_mighty_real;happy
sylvester-you_make_me_feel_mighty_real;not sad
sylvester-you_make_me_feel_mighty_real;not calming
syreeta-what_love_has_joined_together;calming
syreeta-what_love_has_joined_together;not angry - agressive
syreeta-what_love_has_joined_together;happy
t._rex-children_of_the_revolution;not calming
t._rex-children_of_the_revolution;angry
talking_heads-and_she_was;not angry - agressive
talking_heads-and_she_was;not calming
talking_heads-and_she_was;not sad
tears_for_fears-everybody_wants_to_rule_the_world;happy
tears_for_fears-everybody_wants_to_rule_the_world;calming
tears_for_fears-everybody_wants_to_rule_the_world;not angry - agressive
tears_for_fears-everybody_wants_to_rule_the_world;not sad
teenage_fanclub-the_concept;not angry - agressive
temptations-since_i_lost_my_baby;not angry - agressive
temptations-since_i_lost_my_baby;calming
thelonious_monk-epistrophy;not angry - agressive
thelonious_monk-epistrophy;not sad
they_might_be_giants-i_should_be_allowed_to_think;not angry - agressive
they_might_be_giants-i_should_be_allowed_to_think;not sad
they_might_be_giants-i_should_be_allowed_to_think;calming
thin_lizzy-dont_believe_a_word;not happy
third_eye_blind-semi-charmed_life;not angry - agressive
third_eye_blind-semi-charmed_life;not sad
throwing_muses-hate_my_way;aggressive
throwing_muses-hate_my_way;not happy
throwing_muses-hate_my_way;not calming
throwing_muses-hate_my_way;angry
thursday_group-like_white_on_rice;not happy
thursday_group-like_white_on_rice;sad
tilopa-kyo_rei;calming
tilopa-kyo_rei;not happy
tilopa-kyo_rei;not angry - agressive
tim_buckley-morning_glory;sad
tim_buckley-morning_glory;not happy
tim_buckley-morning_glory;not angry - agressive
tim_buckley-morning_glory;calming
tim_hardin-dont_make_promises;calming
tim_hardin-dont_make_promises;not angry - agressive
tim_rayborn-yedi_tekrar;not sad
todd_rundgren-bang_the_drum_all_day;not calming
todd_rundgren-bang_the_drum_all_day;happy
todd_rundgren-bang_the_drum_all_day;not sad
tom_paul-little_part_of_me;not angry - agressive
tom_paul-little_part_of_me;sad
tom_petty-i_wont_back_down;not angry - agressive
tom_petty-i_wont_back_down;not sad
tom_petty_and_the_heartbreakers-dont_come_around_here_no_more;not angry - agressive
tom_petty_and_the_heartbreakers-dont_come_around_here_no_more;calming
tom_waits-time;sad
tom_waits-time;calming
tom_waits-time;not happy
tommy_james_and_the_shondells-i_think_were_alone_now;not angry - agressive
tommy_james_and_the_shondells-i_think_were_alone_now;happy
tommy_james_and_the_shondells-i_think_were_alone_now;not sad
tori_amos-professional_widow;not calming
tori_amos-professional_widow;not sad
tori_amos-professional_widow;not happy
touchinggrace-wild_spring_apples;not angry - agressive
touchinggrace-wild_spring_apples;calming
touchinggrace-wild_spring_apples;happy
traffic-pearly_queen;aggressive
traffic-pearly_queen;not calming
traffic-pearly_queen;angry
tricky-christiansands;not happy
troggs-wild_thing;happy
troggs-wild_thing;not angry - agressive
troggs-wild_thing;not sad
turtles-elenore;happy
turtles-elenore;not sad
u2-hold_me_thrill_me_kiss_me_kill_me;not sad
u2-hold_me_thrill_me_kiss_me_kill_me;not calming
ultravox-dancing_with_tears_in_my_eyes;not angry - agressive
ultravox-dancing_with_tears_in_my_eyes;not happy
uncle_tupelo-the_long_cut;calming
uncle_tupelo-the_long_cut;not angry - agressive
urge_overkill-sister_havana;not sad
urge_overkill-sister_havana;not angry - agressive
urge_overkill-sister_havana;not calming
utopia_banished-by_mourning;aggressive
utopia_banished-by_mourning;not calming
utopia_banished-by_mourning;sad
utopia_banished-by_mourning;angry
utopia_banished-by_mourning;not happy
van_halen-aint_talkin_bout_love;aggressive
van_halen-aint_talkin_bout_love;not sad
van_halen-aint_talkin_bout_love;not calming
van_morrison-and_it_stoned_me;calming
van_morrison-and_it_stoned_me;not angry - agressive
vapors-turning_japanese;happy
vapors-turning_japanese;not angry - agressive
vapors-turning_japanese;not sad
vapors-turning_japanese;not calming
velvet_underground-new_age;not angry - agressive
velvet_underground-new_age;not happy
version-universal_humans;not happy
version-universal_humans;not angry - agressive
version-universal_humans;calming
violent_femmes-blister_in_the_sun;not angry - agressive
violent_femmes-blister_in_the_sun;not sad
war-all_day_music;happy
war-all_day_music;calming
war-all_day_music;not angry - agressive
weezer-buddy_holly;not sad
weezer-buddy_holly;happy
wes_montgomery-bumpin;not angry - agressive
wes_montgomery-bumpin;calming
west_exit-nocturne;not angry - agressive
white_stripes-hotel_yorba;happy
white_stripes-hotel_yorba;not sad
whitney_houston-how_will_i_know;not sad
whitney_houston-how_will_i_know;not angry - agressive
who-bargain;not sad
wicked_allstars-happy;not angry - agressive
wicked_allstars-happy;calming
wicked_allstars-happy;happy
wicked_boy-pressure;not happy
wicked_boy-pressure;not calming
wilco-kingpin;not happy
wilco-kingpin;not angry - agressive
williamson-whats_on_the_ceiling_beats_whats_on_tv;not angry - agressive
williamson-whats_on_the_ceiling_beats_whats_on_tv;not sad
xtc-love_at_first_sight;not angry - agressive
xtc-love_at_first_sight;happy
xtc-love_at_first_sight;not sad
xtc-love_at_first_sight;not calming
yakshi-chandra;not happy
yakshi-chandra;calming
yeah_yeah_yeahs-maps;calming
yeah_yeah_yeahs-maps;not angry - agressive
yeah_yeah_yeahs-maps;not sad
yes-leave_it;not calming
yes-leave_it;not angry - agressive
yes-leave_it;not sad
yo_la_tengo-tom_courtenay;not angry - agressive
young_mc-bust_a_move;not sad
young_mc-bust_a_move;not angry - agressive
young_rascals-baby_lets_wait;sad
young_rascals-baby_lets_wait;not happy
young_rascals-baby_lets_wait;not angry - agressive
zapp-dance_floor;not calming
zapp-dance_floor;happy
zapp-dance_floor;not sad
zapp-dance_floor;not angry - agressive
zombies-beechwood_park;not sad
zombies-beechwood_park;not angry - agressive
zombies-beechwood_park;happy
zombies-beechwood_park;calming
