MT0002448379;Q4;;;;;;;
MT0002460914;Q2;;;;;;;
MT0002472723;Q1;;;;;;;
MT0002472801;Q4;;;;;;;
MT0002477987;Q3;;;;;;;
MT0002479795;Q2;;;;;;;
MT0002485672;Q3;;;;;;;
MT0002500878;Q2;;;;;;;
MT0002506076;Q1;;;;;;;
MT0002510318;Q3;;;;;;;
MT0002515172;Q4;;;;;;;
MT0002525905;Q1;;;;;;;
MT0002532237;Q1;;;;;;;
MT0002536460;Q3;;;;;;;
MT0002538335;Q1;;;;;;;
MT0002541988;Q4;;;;;;;
MT0002548231;Q1;;;;;;;
MT0002549047;Q3;;;;;;;
MT0002549944;Q2;;;;;;;
MT0002573253;Q3;;;;;;;
MT0002580064;Q3;;;;;;;
MT0002585767;Q3;;;;;;;
MT0002591418;Q4;;;;;;;
MT0002595792;Q1;;;;;;;
MT0002602057;Q2;;;;;;;
MT0002604697;Q3;;;;;;;
MT0002619035;Q4;;;;;;;
MT0002621498;Q2;;;;;;;
MT0002628272;Q1;;;;;;;
MT0002634024;Q3;;;;;;;
MT0002638821;Q4;;;;;;;
MT0002645049;Q1;;;;;;;
MT0002653551;Q4;;;;;;;
MT0002655864;Q2;;;;;;;
MT0002659854;Q4;;;;;;;
MT0002672499;Q1;;;;;;;
MT0002675791;Q4;;;;;;;
MT0002698706;Q1;;;;;;;
MT0002698827;Q4;;;;;;;
MT0002699966;Q1;;;;;;;
MT0002700026;Q1;;;;;;;
MT0002701422;Q2;;;;;;;
MT0002709704;Q1;;;;;;;
MT0002711792;Q2;;;;;;;
MT0002714093;Q3;;;;;;;
MT0002716927;Q4;;;;;;;
MT0002737189;Q2;;;;;;;
MT0002739845;Q2;;;;;;;
MT0002760912;Q3;;;;;;;
MT0002761408;Q2;;;;;;;
MT0002762445;Q1;;;;;;;
MT0002771537;Q3;;;;;;;
MT0002772535;Q2;;;;;;;
MT0002784741;Q3;;;;;;;
MT0002794078;Q1;;;;;;;
MT0002803746;Q4;;;;;;;
MT0002810052;Q2;;;;;;;
MT0002840704;Q1;;;;;;;
MT0002842988;Q2;;;;;;;
MT0002844771;Q3;;;;;;;
MT0002846256;Q4;;;;;;;
MT0002858390;Q4;;;;;;;
MT0002859848;Q4;;;;;;;
MT0002874481;Q3;;;;;;;
MT0002874900;Q2;;;;;;;
MT0002875103;Q2;;;;;;;
MT0002885173;Q1;;;;;;;
MT0002889321;Q2;;;;;;;
MT0002894033;Q1;;;;;;;
MT0002894943;Q2;;;;;;;
MT0002903697;Q4;;;;;;;
MT0002905185;Q3;;;;;;;
MT0002907679;Q1;;;;;;;
MT0002908894;Q1;;;;;;;
MT0002909109;Q1;;;;;;;
MT0002915967;Q3;;;;;;;
MT0002920876;Q4;;;;;;;
MT0002928993;Q3;;;;;;;
MT0002939380;Q2;;;;;;;
MT0002949712;Q2;;;;;;;
MT0002951872;Q1;;;;;;;
MT0002954708;Q2;;;;;;;
MT0002955901;Q2;;;;;;;
MT0002960288;Q4;;;;;;;
MT0002962258;Q1;;;;;;;
MT0002965366;Q3;;;;;;;
MT0002969144;Q4;;;;;;;
MT0002973571;Q4;;;;;;;
MT0002980543;Q4;;;;;;;
MT0002986568;Q3;;;;;;;
MT0002999366;Q1;;;;;;;
MT0003008724;Q2;;;;;;;
MT0003012633;Q4;;;;;;;
MT0003017303;Q4;;;;;;;
MT0003019852;Q2;;;;;;;
MT0003022328;Q4;;;;;;;
MT0003023886;Q2;;;;;;;
MT0003025046;Q4;;;;;;;
MT0003025373;Q1;;;;;;;
MT0003025883;Q4;;;;;;;
MT0003028265;Q4;;;;;;;
MT0003037596;Q3;;;;;;;
MT0003037754;Q3;;;;;;;
MT0003041246;Q2;;;;;;;
MT0003044417;Q1;;;;;;;
MT0003053135;Q3;;;;;;;
MT0003072479;Q3;;;;;;;
MT0003081304;Q4;;;;;;;
MT0003081888;Q4;;;;;;;
MT0003085195;Q2;;;;;;;
MT0003085925;Q1;;;;;;;
MT0003094118;Q2;;;;;;;
MT0003097486;Q2;;;;;;;
MT0003101727;Q3;;;;;;;
MT0003102331;Q4;;;;;;;
MT0003105414;Q3;;;;;;;
MT0003106472;Q2;;;;;;;
MT0003109823;Q3;;;;;;;
MT0003114552;Q3;;;;;;;
MT0003117846;Q2;;;;;;;
MT0003119681;Q4;;;;;;;
MT0003124476;Q2;;;;;;;
MT0003129858;Q3;;;;;;;
MT0003131369;Q1;;;;;;;
MT0003131435;Q1;;;;;;;
MT0003136077;Q2;;;;;;;
MT0003144898;Q1;;;;;;;
MT0003146944;Q4;;;;;;;
MT0003148189;Q4;;;;;;;
MT0003149291;Q1;;;;;;;
MT0003150748;Q3;;;;;;;
MT0003163405;Q4;;;;;;;
MT0003170370;Q1;;;;;;;
MT0003175531;Q1;;;;;;;
MT0003179818;Q4;;;;;;;
MT0003189593;Q1;;;;;;;
MT0003189890;Q3;;;;;;;
MT0003209662;Q2;;;;;;;
MT0003213617;Q4;;;;;;;
MT0003213835;Q1;;;;;;;
MT0003216840;Q1;;;;;;;
MT0003224500;Q2;;;;;;;
MT0003228768;Q4;;;;;;;
MT0003237550;Q2;;;;;;;
MT0003246728;Q1;;;;;;;
MT0003248394;Q1;;;;;;;
MT0003262589;Q2;;;;;;;
MT0003263304;Q3;;;;;;;
MT0003264792;Q4;;;;;;;
MT0003272751;Q1;;;;;;;
MT0003272904;Q3;;;;;;;
MT0003274067;Q3;;;;;;;
MT0003280103;Q4;;;;;;;
MT0003285450;Q1;;;;;;;
MT0003286463;Q1;;;;;;;
MT0003287170;Q4;;;;;;;
MT0003287931;Q4;;;;;;;
MT0003294608;Q2;;;;;;;
MT0003300388;Q3;;;;;;;
MT0003304271;Q4;;;;;;;
MT0003309945;Q2;;;;;;;
MT0003311798;Q2;;;;;;;
MT0003315880;Q2;;;;;;;
MT0003320924;Q3;;;;;;;
MT0003326925;Q2;;;;;;;
MT0003328491;Q3;;;;;;;
MT0003329820;Q1;;;;;;;
MT0003336370;Q3;;;;;;;
MT0003336800;Q2;;;;;;;
MT0003337396;Q2;;;;;;;
MT0003343422;Q3;;;;;;;
MT0003344002;Q3;;;;;;;
MT0003345751;Q2;;;;;;;
MT0003349423;Q2;;;;;;;
MT0003352308;Q3;;;;;;;
MT0003353602;Q2;;;;;;;
MT0003353794;Q3;;;;;;;
MT0003354468;Q4;;;;;;;
MT0003361206;Q1;;;;;;;
MT0003362542;Q3;;;;;;;
MT0003362617;Q3;;;;;;;
MT0003366948;Q4;;;;;;;
MT0003367947;Q3;;;;;;;
MT0003382050;Q4;;;;;;;
MT0003389088;Q4;;;;;;;
MT0003390733;Q1;;;;;;;
MT0003396470;Q3;;;;;;;
MT0003402178;Q4;;;;;;;
MT0003402538;Q3;;;;;;;
MT0003402994;Q1;;;;;;;
MT0003410384;Q4;;;;;;;
MT0003420996;Q3;;;;;;;
MT0003421433;Q4;;;;;;;
MT0003428477;Q4;;;;;;;
MT0003435704;Q3;;;;;;;
MT0003440957;Q1;;;;;;;
MT0003442366;Q2;;;;;;;
MT0003444822;Q2;;;;;;;
MT0003454112;Q4;;;;;;;
MT0003462877;Q2;;;;;;;
MT0003473344;Q4;;;;;;;
MT0003475707;Q4;;;;;;;
MT0003482336;Q2;;;;;;;
MT0003496132;Q2;;;;;;;
MT0003501434;Q3;;;;;;;
MT0003501456;Q1;;;;;;;
MT0003503243;Q2;;;;;;;
MT0003504525;Q3;;;;;;;
MT0003510796;Q4;;;;;;;
MT0003517837;Q4;;;;;;;
MT0003530174;Q3;;;;;;;
MT0003536193;Q1;;;;;;;
MT0003539442;Q2;;;;;;;
MT0003542756;Q3;;;;;;;
MT0003570082;Q1;;;;;;;
MT0003585530;Q4;;;;;;;
MT0003587042;Q2;;;;;;;
MT0003594672;Q1;;;;;;;
MT0003597979;Q4;;;;;;;
MT0003601752;Q3;;;;;;;
MT0003603497;Q4;;;;;;;
MT0003603772;Q1;;;;;;;
MT0003612742;Q2;;;;;;;
MT0003617309;Q1;;;;;;;
MT0003629164;Q4;;;;;;;
MT0003630870;Q2;;;;;;;
MT0003649209;Q1;;;;;;;
MT0003655811;Q3;;;;;;;
MT0003655884;Q4;;;;;;;
MT0003659365;Q2;;;;;;;
MT0003663435;Q1;;;;;;;
MT0003669917;Q1;;;;;;;
MT0003688494;Q4;;;;;;;
MT0003703624;Q3;;;;;;;
MT0003710207;Q4;;;;;;;
MT0003728288;Q2;;;;;;;
MT0003729518;Q1;;;;;;;
MT0003732702;Q4;;;;;;;
MT0003740052;Q4;;;;;;;
MT0003748227;Q3;;;;;;;
MT0003753139;Q4;;;;;;;
MT0003759483;Q4;;;;;;;
MT0003762220;Q4;;;;;;;
MT0003762339;Q2;;;;;;;
MT0003768949;Q1;;;;;;;
MT0003770678;Q4;;;;;;;
MT0003774577;Q2;;;;;;;
MT0003782002;Q2;;;;;;;
MT0003787478;Q2;;;;;;;
MT0003788939;Q1;;;;;;;
MT0003791678;Q1;;;;;;;
MT0003792475;Q3;;;;;;;
MT0003795778;Q1;;;;;;;
MT0003796752;Q1;;;;;;;
MT0003799339;Q3;;;;;;;
MT0003807077;Q2;;;;;;;
MT0003808089;Q3;;;;;;;
MT0003821577;Q2;;;;;;;
MT0003837569;Q2;;;;;;;
MT0003859252;Q2;;;;;;;
MT0003861331;Q4;;;;;;;
MT0003863509;Q3;;;;;;;
MT0003868349;Q4;;;;;;;
MT0003868390;Q4;;;;;;;
MT0003869539;Q1;;;;;;;
MT0003872021;Q3;;;;;;;
MT0003878494;Q3;;;;;;;
MT0003880691;Q2;;;;;;;
MT0003881997;Q2;;;;;;;
MT0003895439;Q3;;;;;;;
MT0003898980;Q4;;;;;;;
MT0003903675;Q1;;;;;;;
MT0003906833;Q1;;;;;;;
MT0003907045;Q3;;;;;;;
MT0003909053;Q3;;;;;;;
MT0003909575;Q4;;;;;;;
MT0003917550;Q1;;;;;;;
MT0003922883;Q4;;;;;;;
MT0003930610;Q3;;;;;;;
MT0003934644;Q1;;;;;;;
MT0003935299;Q4;;;;;;;
MT0003935485;Q3;;;;;;;
MT0003942985;Q3;;;;;;;
MT0003949060;Q1;;;;;;;
MT0003956612;Q4;;;;;;;
MT0003965796;Q1;;;;;;;
MT0003968586;Q2;;;;;;;
MT0003970870;Q3;;;;;;;
MT0003974181;Q3;;;;;;;
MT0003979876;Q2;;;;;;;
MT0004001276;Q3;;;;;;;
MT0004001989;Q1;;;;;;;
MT0004012938;Q2;;;;;;;
MT0004016308;Q1;;;;;;;
MT0004020993;Q1;;;;;;;
MT0004025604;Q2;;;;;;;
MT0004027946;Q2;;;;;;;
MT0004028719;Q2;;;;;;;
MT0004032071;Q1;;;;;;;
MT0004033010;Q1;;;;;;;
MT0004034604;Q1;;;;;;;
MT0004036096;Q4;;;;;;;
MT0004037272;Q1;;;;;;;
MT0004068560;Q2;;;;;;;
MT0004071684;Q3;;;;;;;
MT0004072079;Q2;;;;;;;
MT0004073991;Q2;;;;;;;
MT0004082588;Q3;;;;;;;
MT0004085907;Q2;;;;;;;
MT0004087145;Q2;;;;;;;
MT0004089549;Q4;;;;;;;
MT0004091857;Q1;;;;;;;
MT0004093767;Q4;;;;;;;
MT0004098601;Q4;;;;;;;
MT0004113262;Q1;;;;;;;
MT0004117319;Q3;;;;;;;
MT0004122617;Q1;;;;;;;
MT0004131058;Q3;;;;;;;
MT0004131260;Q3;;;;;;;
MT0004137658;Q2;;;;;;;
MT0004139859;Q3;;;;;;;
MT0004141823;Q1;;;;;;;
MT0004156130;Q4;;;;;;;
MT0004180568;Q4;;;;;;;
MT0004184616;Q3;;;;;;;
MT0004186970;Q2;;;;;;;
MT0004194402;Q3;;;;;;;
MT0004197514;Q2;;;;;;;
MT0004212108;Q3;;;;;;;
MT0004219321;Q4;;;;;;;
MT0004230500;Q1;;;;;;;
MT0004232099;Q3;;;;;;;
MT0004240748;Q2;;;;;;;
MT0004254228;Q2;;;;;;;
MT0004256890;Q4;;;;;;;
MT0004260672;Q1;;;;;;;
MT0004262978;Q4;;;;;;;
MT0004263301;Q3;;;;;;;
MT0004263956;Q3;;;;;;;
MT0004269670;Q3;;;;;;;
MT0004274911;Q4;;;;;;;
MT0004287283;Q3;;;;;;;
MT0004290389;Q3;;;;;;;
MT0004293364;Q2;;;;;;;
MT0004296158;Q3;;;;;;;
MT0004301925;Q1;;;;;;;
MT0004306521;Q4;;;;;;;
MT0004316859;Q2;;;;;;;
MT0004317784;Q3;;;;;;;
MT0004337195;Q1;;;;;;;
MT0004338270;Q1;;;;;;;
MT0004339430;Q1;;;;;;;
MT0004342301;Q3;;;;;;;
MT0004343785;Q3;;;;;;;
MT0004352104;Q3;;;;;;;
MT0004352726;Q4;;;;;;;
MT0004362464;Q1;;;;;;;
MT0004362501;Q4;;;;;;;
MT0004392421;Q1;;;;;;;
MT0004395306;Q4;;;;;;;
MT0004397754;Q3;;;;;;;
MT0004400843;Q3;;;;;;;
MT0004414074;Q2;;;;;;;
MT0004422924;Q1;;;;;;;
MT0004425744;Q1;;;;;;;
MT0004428604;Q1;;;;;;;
MT0004440606;Q3;;;;;;;
MT0004444570;Q1;;;;;;;
MT0004447086;Q2;;;;;;;
MT0004447226;Q1;;;;;;;
MT0004459450;Q2;;;;;;;
MT0004469135;Q1;;;;;;;
MT0004476235;Q3;;;;;;;
MT0004485367;Q3;;;;;;;
MT0004489039;Q3;;;;;;;
MT0004497478;Q2;;;;;;;
MT0004500770;Q3;;;;;;;
MT0004506984;Q1;;;;;;;
MT0004511265;Q2;;;;;;;
MT0004512063;Q2;;;;;;;
MT0004514306;Q3;;;;;;;
MT0004525980;Q4;;;;;;;
MT0004537445;Q4;;;;;;;
MT0004537620;Q3;;;;;;;
MT0004540242;Q4;;;;;;;
MT0004542745;Q4;;;;;;;
MT0004548391;Q3;;;;;;;
MT0004548595;Q1;;;;;;;
MT0004550434;Q2;;;;;;;
MT0004550458;Q4;;;;;;;
MT0004551480;Q1;;;;;;;
MT0004558203;Q2;;;;;;;
MT0004558461;Q2;;;;;;;
MT0004567504;Q4;;;;;;;
MT0004584064;Q4;;;;;;;
MT0004588191;Q1;;;;;;;
MT0004609722;Q3;;;;;;;
MT0004625127;Q3;;;;;;;
MT0004633915;Q4;;;;;;;
MT0004643275;Q4;;;;;;;
MT0004645468;Q2;;;;;;;
MT0004668394;Q3;;;;;;;
MT0004669603;Q1;;;;;;;
MT0004674397;Q2;;;;;;;
MT0004680723;Q1;;;;;;;
MT0004681292;Q2;;;;;;;
MT0004683099;Q1;;;;;;;
MT0004692317;Q1;;;;;;;
MT0004692456;Q1;;;;;;;
MT0004692889;Q4;;;;;;;
MT0004693207;Q3;;;;;;;
MT0004699901;Q4;;;;;;;
MT0004711079;Q1;;;;;;;
MT0004715422;Q2;;;;;;;
MT0004725201;Q4;;;;;;;
MT0004725405;Q1;;;;;;;
MT0004731150;Q1;;;;;;;
MT0004739956;Q2;;;;;;;
MT0004751933;Q1;;;;;;;
MT0004754115;Q4;;;;;;;
MT0004758223;Q4;;;;;;;
MT0004759588;Q2;;;;;;;
MT0004772896;Q3;;;;;;;
MT0004776609;Q4;;;;;;;
MT0004781165;Q3;;;;;;;
MT0004798504;Q2;;;;;;;
MT0004798790;Q3;;;;;;;
MT0004807446;Q2;;;;;;;
MT0004811602;Q2;;;;;;;
MT0004812565;Q4;;;;;;;
MT0004816612;Q1;;;;;;;
MT0004817670;Q3;;;;;;;
MT0004829377;Q3;;;;;;;
MT0004833310;Q4;;;;;;;
MT0004836526;Q2;;;;;;;
MT0004840819;Q3;;;;;;;
MT0004842694;Q3;;;;;;;
MT0004844832;Q2;;;;;;;
MT0004850406;Q4;;;;;;;
MT0004850690;Q4;;;;;;;
MT0004861138;Q2;;;;;;;
MT0004864453;Q4;;;;;;;
MT0004866559;Q2;;;;;;;
MT0004867185;Q2;;;;;;;
MT0004867564;Q4;;;;;;;
MT0004869271;Q3;;;;;;;
MT0004872217;Q2;;;;;;;
MT0004882280;Q2;;;;;;;
MT0004883551;Q1;;;;;;;
MT0004890000;Q1;;;;;;;
MT0004894364;Q2;;;;;;;
MT0004896738;Q1;;;;;;;
MT0004910983;Q3;;;;;;;
MT0004911454;Q4;;;;;;;
MT0004922692;Q3;;;;;;;
MT0004925844;Q4;;;;;;;
MT0004936799;Q3;;;;;;;
MT0004942017;Q2;;;;;;;
MT0004943985;Q1;;;;;;;
MT0004948855;Q2;;;;;;;
MT0004956006;Q2;;;;;;;
MT0004958762;Q2;;;;;;;
MT0004961409;Q2;;;;;;;
MT0004962647;Q4;;;;;;;
MT0004963809;Q4;;;;;;;
MT0004970058;Q4;;;;;;;
MT0004978135;Q3;;;;;;;
MT0004984433;Q4;;;;;;;
MT0005001966;Q3;;;;;;;
MT0005003824;Q1;;;;;;;
MT0005009715;Q3;;;;;;;
MT0005023904;Q3;;;;;;;
MT0005026798;Q2;;;;;;;
MT0005028976;Q2;;;;;;;
MT0005029328;Q2;;;;;;;
MT0005030845;Q3;;;;;;;
MT0005033429;Q1;;;;;;;
MT0005039941;Q2;;;;;;;
MT0005048376;Q4;;;;;;;
MT0005054238;Q1;;;;;;;
MT0005054643;Q4;;;;;;;
MT0005060138;Q4;;;;;;;
MT0005066971;Q1;;;;;;;
MT0005068407;Q4;;;;;;;
MT0005072543;Q1;;;;;;;
MT0005083885;Q3;;;;;;;
MT0005091539;Q4;;;;;;;
MT0005094727;Q3;;;;;;;
MT0005111463;Q3;;;;;;;
MT0005112174;Q4;;;;;;;
MT0005113916;Q4;;;;;;;
MT0005115042;Q3;;;;;;;
MT0005118426;Q4;;;;;;;
MT0005129157;Q4;;;;;;;
MT0005134466;Q3;;;;;;;
MT0005151875;Q4;;;;;;;
MT0005155949;Q3;;;;;;;
MT0005157391;Q3;;;;;;;
MT0005157804;Q4;;;;;;;
MT0005158273;Q4;;;;;;;
MT0005163122;Q1;;;;;;;
MT0005171537;Q2;;;;;;;
MT0005171805;Q3;;;;;;;
MT0005189351;Q3;;;;;;;
MT0005189820;Q3;;;;;;;
MT0005198745;Q4;;;;;;;
MT0005202791;Q2;;;;;;;
MT0005213723;Q2;;;;;;;
MT0005217073;Q3;;;;;;;
MT0005221680;Q3;;;;;;;
MT0005223794;Q2;;;;;;;
MT0005241287;Q2;;;;;;;
MT0005241699;Q1;;;;;;;
MT0005243931;Q2;;;;;;;
MT0005253065;Q3;;;;;;;
MT0005254421;Q3;;;;;;;
MT0005260370;Q3;;;;;;;
MT0005262725;Q3;;;;;;;
MT0005265641;Q1;;;;;;;
MT0005270263;Q3;;;;;;;
MT0005272837;Q4;;;;;;;
MT0005285696;Q4;;;;;;;
MT0005286165;Q2;;;;;;;
MT0005287506;Q2;;;;;;;
MT0005294278;Q3;;;;;;;
MT0005304966;Q2;;;;;;;
MT0005319891;Q2;;;;;;;
MT0005330350;Q3;;;;;;;
MT0005331755;Q1;;;;;;;
MT0005336347;Q3;;;;;;;
MT0005344437;Q4;;;;;;;
MT0005352508;Q2;;;;;;;
MT0005352614;Q3;;;;;;;
MT0005357887;Q3;;;;;;;
MT0005379911;Q3;;;;;;;
MT0005387539;Q2;;;;;;;
MT0005389048;Q3;;;;;;;
MT0005392036;Q4;;;;;;;
MT0005403018;Q4;;;;;;;
MT0005404111;Q1;;;;;;;
MT0005404247;Q3;;;;;;;
MT0005409948;Q2;;;;;;;
MT0005411969;Q2;;;;;;;
MT0005417719;Q2;;;;;;;
MT0005422349;Q4;;;;;;;
MT0005425879;Q4;;;;;;;
MT0005426130;Q1;;;;;;;
MT0005431678;Q2;;;;;;;
MT0005443513;Q4;;;;;;;
MT0005451258;Q1;;;;;;;
MT0005451862;Q2;;;;;;;
MT0005469880;Q1;;;;;;;
MT0005478759;Q1;;;;;;;
MT0005479384;Q4;;;;;;;
MT0005486154;Q3;;;;;;;
MT0005489029;Q1;;;;;;;
MT0005497233;Q2;;;;;;;
MT0005508168;Q4;;;;;;;
MT0005511334;Q4;;;;;;;
MT0005515169;Q2;;;;;;;
MT0005519111;Q4;;;;;;;
MT0005520274;Q3;;;;;;;
MT0005523766;Q1;;;;;;;
MT0005525446;Q4;;;;;;;
MT0005537590;Q4;;;;;;;
MT0005540023;Q2;;;;;;;
MT0005540907;Q1;;;;;;;
MT0005550288;Q2;;;;;;;
MT0005556630;Q4;;;;;;;
MT0005567133;Q2;;;;;;;
MT0005568749;Q3;;;;;;;
MT0005575348;Q3;;;;;;;
MT0005592810;Q1;;;;;;;
MT0005593407;Q3;;;;;;;
MT0005621435;Q3;;;;;;;
MT0005625323;Q1;;;;;;;
MT0005625762;Q1;;;;;;;
MT0005630273;Q3;;;;;;;
MT0005638160;Q2;;;;;;;
MT0005642770;Q2;;;;;;;
MT0005651830;Q4;;;;;;;
MT0005652563;Q2;;;;;;;
MT0005655655;Q3;;;;;;;
MT0005656534;Q4;;;;;;;
MT0005658482;Q2;;;;;;;
MT0005660001;Q1;;;;;;;
MT0005666606;Q1;;;;;;;
MT0005670101;Q3;;;;;;;
MT0005673020;Q2;;;;;;;
MT0005675358;Q2;;;;;;;
MT0005675532;Q4;;;;;;;
MT0005695311;Q4;;;;;;;
MT0005696421;Q3;;;;;;;
MT0005697785;Q4;;;;;;;
MT0005707044;Q4;;;;;;;
MT0005713768;Q1;;;;;;;
MT0005715379;Q4;;;;;;;
MT0005715715;Q1;;;;;;;
MT0005723257;Q3;;;;;;;
MT0005725657;Q2;;;;;;;
MT0005727008;Q2;;;;;;;
MT0005727783;Q3;;;;;;;
MT0005735527;Q4;;;;;;;
MT0005737276;Q1;;;;;;;
MT0005740567;Q3;;;;;;;
MT0005751512;Q2;;;;;;;
MT0005752234;Q1;;;;;;;
MT0005756784;Q2;;;;;;;
MT0005760259;Q2;;;;;;;
MT0005761702;Q3;;;;;;;
MT0005763004;Q1;;;;;;;
MT0005774267;Q2;;;;;;;
MT0005775235;Q4;;;;;;;
MT0005802574;Q1;;;;;;;
MT0005804191;Q4;;;;;;;
MT0005822463;Q3;;;;;;;
MT0005822671;Q2;;;;;;;
MT0005826176;Q2;;;;;;;
MT0005827376;Q4;;;;;;;
MT0005827477;Q2;;;;;;;
MT0005830128;Q4;;;;;;;
MT0005832516;Q1;;;;;;;
MT0005846374;Q1;;;;;;;
MT0005850999;Q4;;;;;;;
MT0005863380;Q4;;;;;;;
MT0005884980;Q4;;;;;;;
MT0005912220;Q3;;;;;;;
MT0005916227;Q3;;;;;;;
MT0005941732;Q3;;;;;;;
MT0005944471;Q1;;;;;;;
MT0005951020;Q2;;;;;;;
MT0005959692;Q4;;;;;;;
MT0005963165;Q3;;;;;;;
MT0005974256;Q2;;;;;;;
MT0005981667;Q3;;;;;;;
MT0005987148;Q4;;;;;;;
MT0006001220;Q3;;;;;;;
MT0006001707;Q2;;;;;;;
MT0006007936;Q2;;;;;;;
MT0006022752;Q3;;;;;;;
MT0006036535;Q3;;;;;;;
MT0006037085;Q4;;;;;;;
MT0006039798;Q3;;;;;;;
MT0006044445;Q4;;;;;;;
MT0006055329;Q2;;;;;;;
MT0006067841;Q2;;;;;;;
MT0006070661;Q3;;;;;;;
MT0006078896;Q2;;;;;;;
MT0006090628;Q3;;;;;;;
MT0006096934;Q1;;;;;;;
MT0006107326;Q4;;;;;;;
MT0006114773;Q1;;;;;;;
MT0006115121;Q4;;;;;;;
MT0006129774;Q4;;;;;;;
MT0006137300;Q4;;;;;;;
MT0006137372;Q3;;;;;;;
MT0006153804;Q3;;;;;;;
MT0006157839;Q2;;;;;;;
MT0006159067;Q3;;;;;;;
MT0006164654;Q4;;;;;;;
MT0006169551;Q4;;;;;;;
MT0006171393;Q3;;;;;;;
MT0006181559;Q4;;;;;;;
MT0006188933;Q1;;;;;;;
MT0006196650;Q1;;;;;;;
MT0006232679;Q1;;;;;;;
MT0006234138;Q4;;;;;;;
MT0006249493;Q2;;;;;;;
MT0006256204;Q2;;;;;;;
MT0006263439;Q3;;;;;;;
MT0006271664;Q3;;;;;;;
MT0006292011;Q2;;;;;;;
MT0006300381;Q2;;;;;;;
MT0006314897;Q1;;;;;;;
MT0006324704;Q4;;;;;;;
MT0006334050;Q3;;;;;;;
MT0006348382;Q4;;;;;;;
MT0006352493;Q4;;;;;;;
MT0006356406;Q2;;;;;;;
MT0006357085;Q1;;;;;;;
MT0006357849;Q1;;;;;;;
MT0006365604;Q2;;;;;;;
MT0006367176;Q1;;;;;;;
MT0006386327;Q1;;;;;;;
MT0006391732;Q2;;;;;;;
MT0006397809;Q3;;;;;;;
MT0006400514;Q3;;;;;;;
MT0006406298;Q1;;;;;;;
MT0006409530;Q2;;;;;;;
MT0006410285;Q3;;;;;;;
MT0006410748;Q1;;;;;;;
MT0006417602;Q3;;;;;;;
MT0006421356;Q3;;;;;;;
MT0006431184;Q1;;;;;;;
MT0006431807;Q1;;;;;;;
MT0006434833;Q2;;;;;;;
MT0006475078;Q4;;;;;;;
MT0006475970;Q1;;;;;;;
MT0006482524;Q4;;;;;;;
MT0006484633;Q2;;;;;;;
MT0006486093;Q1;;;;;;;
MT0006487252;Q4;;;;;;;
MT0006487635;Q2;;;;;;;
MT0006492385;Q3;;;;;;;
MT0006497092;Q2;;;;;;;
MT0006501280;Q1;;;;;;;
MT0006510599;Q2;;;;;;;
MT0006514225;Q1;;;;;;;
MT0006522591;Q3;;;;;;;
MT0006524432;Q1;;;;;;;
MT0006528309;Q1;;;;;;;
MT0006531857;Q2;;;;;;;
MT0006534417;Q3;;;;;;;
MT0006536592;Q1;;;;;;;
MT0006540794;Q1;;;;;;;
MT0006545202;Q2;;;;;;;
MT0006552038;Q2;;;;;;;
MT0006553309;Q1;;;;;;;
MT0006553914;Q2;;;;;;;
MT0006555035;Q3;;;;;;;
MT0006559667;Q2;;;;;;;
MT0006562479;Q3;;;;;;;
MT0006570517;Q2;;;;;;;
MT0006573563;Q2;;;;;;;
MT0006575669;Q4;;;;;;;
MT0006581362;Q2;;;;;;;
MT0006587635;Q2;;;;;;;
MT0006587819;Q4;;;;;;;
MT0006609765;Q4;;;;;;;
MT0006610139;Q4;;;;;;;
MT0006612877;Q2;;;;;;;
MT0006628590;Q1;;;;;;;
MT0006633147;Q1;;;;;;;
MT0006635536;Q3;;;;;;;
MT0006640142;Q2;;;;;;;
MT0006640857;Q1;;;;;;;
MT0006641042;Q2;;;;;;;
MT0006654122;Q3;;;;;;;
MT0006659841;Q3;;;;;;;
MT0006672286;Q3;;;;;;;
MT0006678796;Q4;;;;;;;
MT0006683265;Q2;;;;;;;
MT0006683875;Q1;;;;;;;
MT0006695707;Q2;;;;;;;
MT0006696891;Q3;;;;;;;
MT0006708402;Q3;;;;;;;
MT0006713730;Q3;;;;;;;
MT0006723128;Q2;;;;;;;
MT0006737689;Q2;;;;;;;
MT0006738137;Q4;;;;;;;
MT0006742179;Q2;;;;;;;
MT0006746691;Q2;;;;;;;
MT0006746926;Q1;;;;;;;
MT0006747288;Q1;;;;;;;
MT0006751087;Q2;;;;;;;
MT0006754099;Q1;;;;;;;
MT0006761058;Q4;;;;;;;
MT0006761971;Q2;;;;;;;
MT0006770955;Q1;;;;;;;
MT0006771406;Q1;;;;;;;
MT0006772811;Q3;;;;;;;
MT0006773580;Q2;;;;;;;
MT0006777027;Q4;;;;;;;
MT0006778622;Q2;;;;;;;
MT0006784451;Q2;;;;;;;
MT0006788512;Q2;;;;;;;
MT0006790347;Q2;;;;;;;
MT0006794235;Q4;;;;;;;
MT0006795758;Q2;;;;;;;
MT0006798861;Q2;;;;;;;
MT0006800841;Q2;;;;;;;
MT0006806145;Q2;;;;;;;
MT0006810990;Q2;;;;;;;
MT0006813360;Q3;;;;;;;
MT0006814089;Q4;;;;;;;
MT0006832360;Q2;;;;;;;
MT0006833696;Q3;;;;;;;
